nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,35287001,3205142018001,5,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514,SANDING,3205142018
TPS 002,35287002,3205142018002,5,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514,SANDING,3205142018
TPS 003,35287003,3205142018003,5,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514,SANDING,3205142018
TPS 004,35287004,3205142018004,5,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514,SANDING,3205142018
TPS 005,35287005,3205142018005,5,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514,SANDING,3205142018
TPS 006,35287006,3205142018006,5,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514,SANDING,3205142018
TPS 007,35287007,3205142018007,5,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514,SANDING,3205142018
TPS 008,35287008,3205142018008,5,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514,SANDING,3205142018
TPS 009,35287009,3205142018009,5,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514,SANDING,3205142018
TPS 010,35287010,3205142018010,5,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514,SANDING,3205142018
TPS 011,35287011,3205142018011,5,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514,SANDING,3205142018
TPS 012,35287012,3205142018012,5,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514,SANDING,3205142018
