nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,34266001,3202212005001,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 002,34266002,3202212005002,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 003,34266003,3202212005003,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 004,34266004,3202212005004,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 005,34266005,3202212005005,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 006,34266006,3202212005006,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 007,34266007,3202212005007,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 008,34266008,3202212005008,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 009,34266009,3202212005009,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 010,34266010,3202212005010,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 011,34266011,3202212005011,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 012,34266012,3202212005012,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 013,34266013,3202212005013,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 014,34266014,3202212005014,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 015,34266015,3202212005015,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 016,34266016,3202212005016,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 017,34266017,3202212005017,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
TPS 018,34266018,3202212005018,5,JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221,BOJONGSARI,3202212005
