nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,36293001,3208102010001,5,JAWA BARAT,32,KUNINGAN,3208,CIAWIGEBANG,320810,CIOMAS,3208102010
TPS 002,36293002,3208102010002,5,JAWA BARAT,32,KUNINGAN,3208,CIAWIGEBANG,320810,CIOMAS,3208102010
TPS 003,36293003,3208102010003,5,JAWA BARAT,32,KUNINGAN,3208,CIAWIGEBANG,320810,CIOMAS,3208102010
TPS 004,36293004,3208102010004,5,JAWA BARAT,32,KUNINGAN,3208,CIAWIGEBANG,320810,CIOMAS,3208102010
TPS 005,36293005,3208102010005,5,JAWA BARAT,32,KUNINGAN,3208,CIAWIGEBANG,320810,CIOMAS,3208102010
TPS 006,36293006,3208102010006,5,JAWA BARAT,32,KUNINGAN,3208,CIAWIGEBANG,320810,CIOMAS,3208102010
TPS 007,36293007,3208102010007,5,JAWA BARAT,32,KUNINGAN,3208,CIAWIGEBANG,320810,CIOMAS,3208102010
TPS 008,36293008,3208102010008,5,JAWA BARAT,32,KUNINGAN,3208,CIAWIGEBANG,320810,CIOMAS,3208102010
TPS 009,36293009,3208102010009,5,JAWA BARAT,32,KUNINGAN,3208,CIAWIGEBANG,320810,CIOMAS,3208102010
TPS 010,36293010,3208102010010,5,JAWA BARAT,32,KUNINGAN,3208,CIAWIGEBANG,320810,CIOMAS,3208102010
