nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,38879001,3217032007001,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 002,38879002,3217032007002,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 003,38879003,3217032007003,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 004,38879004,3217032007004,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 005,38879005,3217032007005,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 006,38879006,3217032007006,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 007,38879007,3217032007007,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 008,38879008,3217032007008,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 009,38879009,3217032007009,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 010,38879010,3217032007010,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 011,38879011,3217032007011,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 012,38879012,3217032007012,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 013,38879013,3217032007013,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 014,38879014,3217032007014,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 015,38879015,3217032007015,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 016,38879016,3217032007016,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 017,38879017,3217032007017,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 018,38879018,3217032007018,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
TPS 019,38879019,3217032007019,5,JAWA BARAT,32,BANDUNG BARAT,3217,CISARUA,321703,TUGUMUKTI,3217032007
