nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,39214001,3273021002001,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 002,39214002,3273021002002,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 003,39214003,3273021002003,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 004,39214004,3273021002004,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 005,39214005,3273021002005,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 006,39214006,3273021002006,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 007,39214007,3273021002007,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 008,39214008,3273021002008,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 009,39214009,3273021002009,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 010,39214010,3273021002010,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 011,39214011,3273021002011,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 012,39214012,3273021002012,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 013,39214013,3273021002013,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 014,39214014,3273021002014,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 015,39214015,3273021002015,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 016,39214016,3273021002016,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 017,39214017,3273021002017,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 018,39214018,3273021002018,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 019,39214019,3273021002019,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 020,39214020,3273021002020,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 021,39214021,3273021002021,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 022,39214022,3273021002022,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 023,39214023,3273021002023,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 024,39214024,3273021002024,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 025,39214025,3273021002025,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 026,39214026,3273021002026,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 027,39214027,3273021002027,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 028,39214028,3273021002028,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 029,39214029,3273021002029,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 030,39214030,3273021002030,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 031,39214031,3273021002031,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 032,39214032,3273021002032,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 033,39214033,3273021002033,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 034,39214034,3273021002034,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 035,39214035,3273021002035,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
TPS 036,39214036,3273021002036,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,LEBAK GEDE,3273021002
