nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,34561001,3203082002001,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 002,34561002,3203082002002,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 003,34561003,3203082002003,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 004,34561004,3203082002004,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 005,34561005,3203082002005,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 006,34561006,3203082002006,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 007,34561007,3203082002007,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 008,34561008,3203082002008,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 009,34561009,3203082002009,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 010,34561010,3203082002010,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 011,34561011,3203082002011,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 012,34561012,3203082002012,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 013,34561013,3203082002013,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 014,34561014,3203082002014,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 015,34561015,3203082002015,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 016,34561016,3203082002016,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 017,34561017,3203082002017,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 018,34561018,3203082002018,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 019,34561019,3203082002019,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 020,34561020,3203082002020,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 021,34561021,3203082002021,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 022,34561022,3203082002022,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 023,34561023,3203082002023,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 024,34561024,3203082002024,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 025,34561025,3203082002025,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 026,34561026,3203082002026,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 027,34561027,3203082002027,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 028,34561028,3203082002028,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 029,34561029,3203082002029,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 030,34561030,3203082002030,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 031,34561031,3203082002031,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 032,34561032,3203082002032,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 033,34561033,3203082002033,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 034,34561034,3203082002034,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 035,34561035,3203082002035,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 036,34561036,3203082002036,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 037,34561037,3203082002037,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 038,34561038,3203082002038,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 039,34561039,3203082002039,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 040,34561040,3203082002040,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 041,34561041,3203082002041,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 042,34561042,3203082002042,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 043,34561043,3203082002043,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 044,34561044,3203082002044,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 045,34561045,3203082002045,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 046,34561046,3203082002046,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 047,34561047,3203082002047,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
TPS 048,34561048,3203082002048,5,JAWA BARAT,32,CIANJUR,3203,MANDE,320308,BOBOJONG,3203082002
