nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,35728001,3206192003001,5,JAWA BARAT,32,TASIKMALAYA,3206,JATIWARAS,320619,SUKAKERTA,3206192003
TPS 002,35728002,3206192003002,5,JAWA BARAT,32,TASIKMALAYA,3206,JATIWARAS,320619,SUKAKERTA,3206192003
TPS 003,35728003,3206192003003,5,JAWA BARAT,32,TASIKMALAYA,3206,JATIWARAS,320619,SUKAKERTA,3206192003
TPS 004,35728004,3206192003004,5,JAWA BARAT,32,TASIKMALAYA,3206,JATIWARAS,320619,SUKAKERTA,3206192003
TPS 005,35728005,3206192003005,5,JAWA BARAT,32,TASIKMALAYA,3206,JATIWARAS,320619,SUKAKERTA,3206192003
TPS 006,35728006,3206192003006,5,JAWA BARAT,32,TASIKMALAYA,3206,JATIWARAS,320619,SUKAKERTA,3206192003
TPS 007,35728007,3206192003007,5,JAWA BARAT,32,TASIKMALAYA,3206,JATIWARAS,320619,SUKAKERTA,3206192003
TPS 008,35728008,3206192003008,5,JAWA BARAT,32,TASIKMALAYA,3206,JATIWARAS,320619,SUKAKERTA,3206192003
TPS 009,35728009,3206192003009,5,JAWA BARAT,32,TASIKMALAYA,3206,JATIWARAS,320619,SUKAKERTA,3206192003
TPS 010,35728010,3206192003010,5,JAWA BARAT,32,TASIKMALAYA,3206,JATIWARAS,320619,SUKAKERTA,3206192003
TPS 011,35728011,3206192003011,5,JAWA BARAT,32,TASIKMALAYA,3206,JATIWARAS,320619,SUKAKERTA,3206192003
TPS 012,35728012,3206192003012,5,JAWA BARAT,32,TASIKMALAYA,3206,JATIWARAS,320619,SUKAKERTA,3206192003
TPS 013,35728013,3206192003013,5,JAWA BARAT,32,TASIKMALAYA,3206,JATIWARAS,320619,SUKAKERTA,3206192003
TPS 014,35728014,3206192003014,5,JAWA BARAT,32,TASIKMALAYA,3206,JATIWARAS,320619,SUKAKERTA,3206192003
