nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,38850001,3217012001001,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 002,38850002,3217012001002,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 003,38850003,3217012001003,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 004,38850004,3217012001004,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 005,38850005,3217012001005,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 006,38850006,3217012001006,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 007,38850007,3217012001007,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 008,38850008,3217012001008,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 009,38850009,3217012001009,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 010,38850010,3217012001010,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 011,38850011,3217012001011,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 012,38850012,3217012001012,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 013,38850013,3217012001013,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 014,38850014,3217012001014,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 015,38850015,3217012001015,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 016,38850016,3217012001016,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 017,38850017,3217012001017,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 018,38850018,3217012001018,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 019,38850019,3217012001019,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 020,38850020,3217012001020,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 021,38850021,3217012001021,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 022,38850022,3217012001022,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 023,38850023,3217012001023,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 024,38850024,3217012001024,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 025,38850025,3217012001025,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 026,38850026,3217012001026,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 027,38850027,3217012001027,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
TPS 028,38850028,3217012001028,5,JAWA BARAT,32,BANDUNG BARAT,3217,LEMBANG,321701,PAGERWANGI,3217012001
