nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,36326001,3208122007001,5,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812,SEMBAWA,3208122007
TPS 002,36326002,3208122007002,5,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812,SEMBAWA,3208122007
TPS 003,36326003,3208122007003,5,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812,SEMBAWA,3208122007
TPS 004,36326004,3208122007004,5,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812,SEMBAWA,3208122007
TPS 005,36326005,3208122007005,5,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812,SEMBAWA,3208122007
TPS 006,36326006,3208122007006,5,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812,SEMBAWA,3208122007
TPS 007,36326007,3208122007007,5,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812,SEMBAWA,3208122007
TPS 008,36326008,3208122007008,5,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812,SEMBAWA,3208122007
TPS 009,36326009,3208122007009,5,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812,SEMBAWA,3208122007
TPS 010,36326010,3208122007010,5,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812,SEMBAWA,3208122007
TPS 011,36326011,3208122007011,5,JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812,SEMBAWA,3208122007
