nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,35462001,3205312006001,5,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531,MARGALAKSANA,3205312006
TPS 002,35462002,3205312006002,5,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531,MARGALAKSANA,3205312006
TPS 003,35462003,3205312006003,5,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531,MARGALAKSANA,3205312006
TPS 004,35462004,3205312006004,5,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531,MARGALAKSANA,3205312006
TPS 005,35462005,3205312006005,5,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531,MARGALAKSANA,3205312006
TPS 006,35462006,3205312006006,5,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531,MARGALAKSANA,3205312006
TPS 007,35462007,3205312006007,5,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531,MARGALAKSANA,3205312006
TPS 008,35462008,3205312006008,5,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531,MARGALAKSANA,3205312006
TPS 009,35462009,3205312006009,5,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531,MARGALAKSANA,3205312006
TPS 010,35462010,3205312006010,5,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531,MARGALAKSANA,3205312006
TPS 011,35462011,3205312006011,5,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531,MARGALAKSANA,3205312006
