nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,36076001,3207172013001,5,JAWA BARAT,32,CIAMIS,3207,LAKBOK,320717,TAMBAKREJA,3207172013
TPS 002,36076002,3207172013002,5,JAWA BARAT,32,CIAMIS,3207,LAKBOK,320717,TAMBAKREJA,3207172013
TPS 003,36076003,3207172013003,5,JAWA BARAT,32,CIAMIS,3207,LAKBOK,320717,TAMBAKREJA,3207172013
TPS 004,36076004,3207172013004,5,JAWA BARAT,32,CIAMIS,3207,LAKBOK,320717,TAMBAKREJA,3207172013
TPS 005,36076005,3207172013005,5,JAWA BARAT,32,CIAMIS,3207,LAKBOK,320717,TAMBAKREJA,3207172013
TPS 006,36076006,3207172013006,5,JAWA BARAT,32,CIAMIS,3207,LAKBOK,320717,TAMBAKREJA,3207172013
TPS 007,36076007,3207172013007,5,JAWA BARAT,32,CIAMIS,3207,LAKBOK,320717,TAMBAKREJA,3207172013
TPS 008,36076008,3207172013008,5,JAWA BARAT,32,CIAMIS,3207,LAKBOK,320717,TAMBAKREJA,3207172013
TPS 009,36076009,3207172013009,5,JAWA BARAT,32,CIAMIS,3207,LAKBOK,320717,TAMBAKREJA,3207172013
TPS 010,36076010,3207172013010,5,JAWA BARAT,32,CIAMIS,3207,LAKBOK,320717,TAMBAKREJA,3207172013
