nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,37448001,3211132007001,5,JAWA BARAT,32,SUMEDANG,3211,PAMULIHAN,321113,CINANGGERANG,3211132007
TPS 002,37448002,3211132007002,5,JAWA BARAT,32,SUMEDANG,3211,PAMULIHAN,321113,CINANGGERANG,3211132007
TPS 003,37448003,3211132007003,5,JAWA BARAT,32,SUMEDANG,3211,PAMULIHAN,321113,CINANGGERANG,3211132007
TPS 004,37448004,3211132007004,5,JAWA BARAT,32,SUMEDANG,3211,PAMULIHAN,321113,CINANGGERANG,3211132007
TPS 005,37448005,3211132007005,5,JAWA BARAT,32,SUMEDANG,3211,PAMULIHAN,321113,CINANGGERANG,3211132007
TPS 006,37448006,3211132007006,5,JAWA BARAT,32,SUMEDANG,3211,PAMULIHAN,321113,CINANGGERANG,3211132007
TPS 007,37448007,3211132007007,5,JAWA BARAT,32,SUMEDANG,3211,PAMULIHAN,321113,CINANGGERANG,3211132007
TPS 008,37448008,3211132007008,5,JAWA BARAT,32,SUMEDANG,3211,PAMULIHAN,321113,CINANGGERANG,3211132007
TPS 009,37448009,3211132007009,5,JAWA BARAT,32,SUMEDANG,3211,PAMULIHAN,321113,CINANGGERANG,3211132007
TPS 010,37448010,3211132007010,5,JAWA BARAT,32,SUMEDANG,3211,PAMULIHAN,321113,CINANGGERANG,3211132007
TPS 011,37448011,3211132007011,5,JAWA BARAT,32,SUMEDANG,3211,PAMULIHAN,321113,CINANGGERANG,3211132007
