nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,34531001,3203052009001,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 002,34531002,3203052009002,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 003,34531003,3203052009003,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 004,34531004,3203052009004,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 005,34531005,3203052009005,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 006,34531006,3203052009006,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 007,34531007,3203052009007,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 008,34531008,3203052009008,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 009,34531009,3203052009009,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 010,34531010,3203052009010,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 011,34531011,3203052009011,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 012,34531012,3203052009012,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 013,34531013,3203052009013,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 014,34531014,3203052009014,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 015,34531015,3203052009015,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 016,34531016,3203052009016,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 017,34531017,3203052009017,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 018,34531018,3203052009018,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 019,34531019,3203052009019,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
TPS 020,34531020,3203052009020,5,JAWA BARAT,32,CIANJUR,3203,CIRANJANG,320305,SINDANGSARI,3203052009
