nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,35905001,3206392007001,5,JAWA BARAT,32,TASIKMALAYA,3206,SUKARESIK,320639,SUKARESIK,3206392007
TPS 002,35905002,3206392007002,5,JAWA BARAT,32,TASIKMALAYA,3206,SUKARESIK,320639,SUKARESIK,3206392007
TPS 003,35905003,3206392007003,5,JAWA BARAT,32,TASIKMALAYA,3206,SUKARESIK,320639,SUKARESIK,3206392007
TPS 004,35905004,3206392007004,5,JAWA BARAT,32,TASIKMALAYA,3206,SUKARESIK,320639,SUKARESIK,3206392007
TPS 005,35905005,3206392007005,5,JAWA BARAT,32,TASIKMALAYA,3206,SUKARESIK,320639,SUKARESIK,3206392007
TPS 006,35905006,3206392007006,5,JAWA BARAT,32,TASIKMALAYA,3206,SUKARESIK,320639,SUKARESIK,3206392007
TPS 007,35905007,3206392007007,5,JAWA BARAT,32,TASIKMALAYA,3206,SUKARESIK,320639,SUKARESIK,3206392007
TPS 008,35905008,3206392007008,5,JAWA BARAT,32,TASIKMALAYA,3206,SUKARESIK,320639,SUKARESIK,3206392007
TPS 009,35905009,3206392007009,5,JAWA BARAT,32,TASIKMALAYA,3206,SUKARESIK,320639,SUKARESIK,3206392007
TPS 010,35905010,3206392007010,5,JAWA BARAT,32,TASIKMALAYA,3206,SUKARESIK,320639,SUKARESIK,3206392007
TPS 011,35905011,3206392007011,5,JAWA BARAT,32,TASIKMALAYA,3206,SUKARESIK,320639,SUKARESIK,3206392007
