nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,39541001,3278051005001,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 002,39541002,3278051005002,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 003,39541003,3278051005003,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 004,39541004,3278051005004,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 005,39541005,3278051005005,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 006,39541006,3278051005006,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 007,39541007,3278051005007,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 008,39541008,3278051005008,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 009,39541009,3278051005009,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 010,39541010,3278051005010,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 011,39541011,3278051005011,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 012,39541012,3278051005012,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 013,39541013,3278051005013,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 014,39541014,3278051005014,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 015,39541015,3278051005015,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 016,39541016,3278051005016,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 017,39541017,3278051005017,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 018,39541018,3278051005018,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 019,39541019,3278051005019,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 020,39541020,3278051005020,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 021,39541021,3278051005021,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 022,39541022,3278051005022,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
TPS 023,39541023,3278051005023,5,JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805,TANJUNG,3278051005
