nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,39184001,3272021005001,5,JAWA BARAT,32,KOTA SUKABUMI,3272,CIKOLE,327202,CISARUA,3272021005
TPS 002,39184002,3272021005002,5,JAWA BARAT,32,KOTA SUKABUMI,3272,CIKOLE,327202,CISARUA,3272021005
TPS 003,39184003,3272021005003,5,JAWA BARAT,32,KOTA SUKABUMI,3272,CIKOLE,327202,CISARUA,3272021005
TPS 004,39184004,3272021005004,5,JAWA BARAT,32,KOTA SUKABUMI,3272,CIKOLE,327202,CISARUA,3272021005
TPS 005,39184005,3272021005005,5,JAWA BARAT,32,KOTA SUKABUMI,3272,CIKOLE,327202,CISARUA,3272021005
TPS 006,39184006,3272021005006,5,JAWA BARAT,32,KOTA SUKABUMI,3272,CIKOLE,327202,CISARUA,3272021005
TPS 007,39184007,3272021005007,5,JAWA BARAT,32,KOTA SUKABUMI,3272,CIKOLE,327202,CISARUA,3272021005
TPS 008,39184008,3272021005008,5,JAWA BARAT,32,KOTA SUKABUMI,3272,CIKOLE,327202,CISARUA,3272021005
TPS 009,39184009,3272021005009,5,JAWA BARAT,32,KOTA SUKABUMI,3272,CIKOLE,327202,CISARUA,3272021005
TPS 010,39184010,3272021005010,5,JAWA BARAT,32,KOTA SUKABUMI,3272,CIKOLE,327202,CISARUA,3272021005
TPS 011,39184011,3272021005011,5,JAWA BARAT,32,KOTA SUKABUMI,3272,CIKOLE,327202,CISARUA,3272021005
TPS 012,39184012,3272021005012,5,JAWA BARAT,32,KOTA SUKABUMI,3272,CIKOLE,327202,CISARUA,3272021005
TPS 013,39184013,3272021005013,5,JAWA BARAT,32,KOTA SUKABUMI,3272,CIKOLE,327202,CISARUA,3272021005
TPS 014,39184014,3272021005014,5,JAWA BARAT,32,KOTA SUKABUMI,3272,CIKOLE,327202,CISARUA,3272021005
