nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,36880001,3209302010001,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 002,36880002,3209302010002,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 003,36880003,3209302010003,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 004,36880004,3209302010004,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 005,36880005,3209302010005,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 006,36880006,3209302010006,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 007,36880007,3209302010007,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 008,36880008,3209302010008,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 009,36880009,3209302010009,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 010,36880010,3209302010010,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 011,36880011,3209302010011,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 012,36880012,3209302010012,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 013,36880013,3209302010013,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 014,36880014,3209302010014,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 015,36880015,3209302010015,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 016,36880016,3209302010016,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 017,36880017,3209302010017,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 018,36880018,3209302010018,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 019,36880019,3209302010019,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 020,36880020,3209302010020,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
TPS 021,36880021,3209302010021,5,JAWA BARAT,32,CIREBON,3209,GEBANG,320930,GEBANG UDIK,3209302010
