nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,37456001,3211142004001,5,JAWA BARAT,32,SUMEDANG,3211,CIMANGGUNG,321114,SINDULANG,3211142004
TPS 002,37456002,3211142004002,5,JAWA BARAT,32,SUMEDANG,3211,CIMANGGUNG,321114,SINDULANG,3211142004
TPS 003,37456003,3211142004003,5,JAWA BARAT,32,SUMEDANG,3211,CIMANGGUNG,321114,SINDULANG,3211142004
TPS 004,37456004,3211142004004,5,JAWA BARAT,32,SUMEDANG,3211,CIMANGGUNG,321114,SINDULANG,3211142004
TPS 005,37456005,3211142004005,5,JAWA BARAT,32,SUMEDANG,3211,CIMANGGUNG,321114,SINDULANG,3211142004
TPS 006,37456006,3211142004006,5,JAWA BARAT,32,SUMEDANG,3211,CIMANGGUNG,321114,SINDULANG,3211142004
TPS 007,37456007,3211142004007,5,JAWA BARAT,32,SUMEDANG,3211,CIMANGGUNG,321114,SINDULANG,3211142004
TPS 008,37456008,3211142004008,5,JAWA BARAT,32,SUMEDANG,3211,CIMANGGUNG,321114,SINDULANG,3211142004
TPS 009,37456009,3211142004009,5,JAWA BARAT,32,SUMEDANG,3211,CIMANGGUNG,321114,SINDULANG,3211142004
TPS 010,37456010,3211142004010,5,JAWA BARAT,32,SUMEDANG,3211,CIMANGGUNG,321114,SINDULANG,3211142004
TPS 011,37456011,3211142004011,5,JAWA BARAT,32,SUMEDANG,3211,CIMANGGUNG,321114,SINDULANG,3211142004
TPS 012,37456012,3211142004012,5,JAWA BARAT,32,SUMEDANG,3211,CIMANGGUNG,321114,SINDULANG,3211142004
TPS 013,37456013,3211142004013,5,JAWA BARAT,32,SUMEDANG,3211,CIMANGGUNG,321114,SINDULANG,3211142004
TPS 014,37456014,3211142004014,5,JAWA BARAT,32,SUMEDANG,3211,CIMANGGUNG,321114,SINDULANG,3211142004
