nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,34134001,3202062001001,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 002,34134002,3202062001002,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 003,34134003,3202062001003,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 004,34134004,3202062001004,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 005,34134005,3202062001005,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 006,34134006,3202062001006,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 007,34134007,3202062001007,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 008,34134008,3202062001008,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 009,34134009,3202062001009,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 010,34134010,3202062001010,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 011,34134011,3202062001011,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 012,34134012,3202062001012,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 013,34134013,3202062001013,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 014,34134014,3202062001014,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 015,34134015,3202062001015,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 016,34134016,3202062001016,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 017,34134017,3202062001017,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 018,34134018,3202062001018,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 019,34134019,3202062001019,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 020,34134020,3202062001020,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 021,34134021,3202062001021,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 022,34134022,3202062001022,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 023,34134023,3202062001023,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 024,34134024,3202062001024,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 025,34134025,3202062001025,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 026,34134026,3202062001026,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 027,34134027,3202062001027,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 028,34134028,3202062001028,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 029,34134029,3202062001029,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 030,34134030,3202062001030,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 031,34134031,3202062001031,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 032,34134032,3202062001032,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 033,34134033,3202062001033,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
TPS 034,34134034,3202062001034,5,JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206,CIKIDANG,3202062001
