nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,36099001,3207192008001,5,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719,MARGAJAYA,3207192008
TPS 002,36099002,3207192008002,5,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719,MARGAJAYA,3207192008
TPS 003,36099003,3207192008003,5,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719,MARGAJAYA,3207192008
TPS 004,36099004,3207192008004,5,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719,MARGAJAYA,3207192008
TPS 005,36099005,3207192008005,5,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719,MARGAJAYA,3207192008
TPS 006,36099006,3207192008006,5,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719,MARGAJAYA,3207192008
TPS 007,36099007,3207192008007,5,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719,MARGAJAYA,3207192008
TPS 008,36099008,3207192008008,5,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719,MARGAJAYA,3207192008
TPS 009,36099009,3207192008009,5,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719,MARGAJAYA,3207192008
TPS 010,36099010,3207192008010,5,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719,MARGAJAYA,3207192008
TPS 011,36099011,3207192008011,5,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719,MARGAJAYA,3207192008
TPS 012,36099012,3207192008012,5,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719,MARGAJAYA,3207192008
TPS 013,36099013,3207192008013,5,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719,MARGAJAYA,3207192008
