nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,36129001,3207312008001,5,JAWA BARAT,32,CIAMIS,3207,SINDANGKASIH,320731,SUKARESIK,3207312008
TPS 002,36129002,3207312008002,5,JAWA BARAT,32,CIAMIS,3207,SINDANGKASIH,320731,SUKARESIK,3207312008
TPS 003,36129003,3207312008003,5,JAWA BARAT,32,CIAMIS,3207,SINDANGKASIH,320731,SUKARESIK,3207312008
TPS 004,36129004,3207312008004,5,JAWA BARAT,32,CIAMIS,3207,SINDANGKASIH,320731,SUKARESIK,3207312008
TPS 005,36129005,3207312008005,5,JAWA BARAT,32,CIAMIS,3207,SINDANGKASIH,320731,SUKARESIK,3207312008
TPS 006,36129006,3207312008006,5,JAWA BARAT,32,CIAMIS,3207,SINDANGKASIH,320731,SUKARESIK,3207312008
TPS 007,36129007,3207312008007,5,JAWA BARAT,32,CIAMIS,3207,SINDANGKASIH,320731,SUKARESIK,3207312008
TPS 008,36129008,3207312008008,5,JAWA BARAT,32,CIAMIS,3207,SINDANGKASIH,320731,SUKARESIK,3207312008
TPS 009,36129009,3207312008009,5,JAWA BARAT,32,CIAMIS,3207,SINDANGKASIH,320731,SUKARESIK,3207312008
TPS 010,36129010,3207312008010,5,JAWA BARAT,32,CIAMIS,3207,SINDANGKASIH,320731,SUKARESIK,3207312008
TPS 011,36129011,3207312008011,5,JAWA BARAT,32,CIAMIS,3207,SINDANGKASIH,320731,SUKARESIK,3207312008
TPS 012,36129012,3207312008012,5,JAWA BARAT,32,CIAMIS,3207,SINDANGKASIH,320731,SUKARESIK,3207312008
TPS 013,36129013,3207312008013,5,JAWA BARAT,32,CIAMIS,3207,SINDANGKASIH,320731,SUKARESIK,3207312008
TPS 014,36129014,3207312008014,5,JAWA BARAT,32,CIAMIS,3207,SINDANGKASIH,320731,SUKARESIK,3207312008
