nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,37006001,3210032003001,5,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003,SINDANGPANJI,3210032003
TPS 002,37006002,3210032003002,5,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003,SINDANGPANJI,3210032003
TPS 003,37006003,3210032003003,5,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003,SINDANGPANJI,3210032003
TPS 004,37006004,3210032003004,5,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003,SINDANGPANJI,3210032003
TPS 005,37006005,3210032003005,5,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003,SINDANGPANJI,3210032003
TPS 006,37006006,3210032003006,5,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003,SINDANGPANJI,3210032003
TPS 007,37006007,3210032003007,5,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003,SINDANGPANJI,3210032003
TPS 008,37006008,3210032003008,5,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003,SINDANGPANJI,3210032003
TPS 009,37006009,3210032003009,5,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003,SINDANGPANJI,3210032003
TPS 010,37006010,3210032003010,5,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003,SINDANGPANJI,3210032003
TPS 011,37006011,3210032003011,5,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003,SINDANGPANJI,3210032003
TPS 012,37006012,3210032003012,5,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003,SINDANGPANJI,3210032003
TPS 013,37006013,3210032003013,5,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003,SINDANGPANJI,3210032003
TPS 014,37006014,3210032003014,5,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003,SINDANGPANJI,3210032003
TPS 015,37006015,3210032003015,5,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003,SINDANGPANJI,3210032003
