nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,35016001,3204321003001,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 002,35016002,3204321003002,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 003,35016003,3204321003003,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 004,35016004,3204321003004,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 005,35016005,3204321003005,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 006,35016006,3204321003006,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 007,35016007,3204321003007,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 008,35016008,3204321003008,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 009,35016009,3204321003009,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 010,35016010,3204321003010,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 011,35016011,3204321003011,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 012,35016012,3204321003012,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 013,35016013,3204321003013,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 014,35016014,3204321003014,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 015,35016015,3204321003015,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 016,35016016,3204321003016,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 017,35016017,3204321003017,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 018,35016018,3204321003018,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 019,35016019,3204321003019,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 020,35016020,3204321003020,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 021,35016021,3204321003021,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 022,35016022,3204321003022,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
TPS 023,35016023,3204321003023,5,JAWA BARAT,32,BANDUNG,3204,BALEENDAH,320432,MANGGAHANG,3204321003
