nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,39425001,3275101001001,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 002,39425002,3275101001002,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 003,39425003,3275101001003,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 004,39425004,3275101001004,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 005,39425005,3275101001005,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 006,39425006,3275101001006,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 007,39425007,3275101001007,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 008,39425008,3275101001008,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 009,39425009,3275101001009,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 010,39425010,3275101001010,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 011,39425011,3275101001011,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 012,39425012,3275101001012,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 013,39425013,3275101001013,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 014,39425014,3275101001014,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 015,39425015,3275101001015,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 016,39425016,3275101001016,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 017,39425017,3275101001017,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 018,39425018,3275101001018,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 019,39425019,3275101001019,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 020,39425020,3275101001020,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 021,39425021,3275101001021,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 022,39425022,3275101001022,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 023,39425023,3275101001023,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 024,39425024,3275101001024,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 025,39425025,3275101001025,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 026,39425026,3275101001026,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 027,39425027,3275101001027,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 028,39425028,3275101001028,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 029,39425029,3275101001029,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 030,39425030,3275101001030,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 031,39425031,3275101001031,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 032,39425032,3275101001032,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 033,39425033,3275101001033,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 034,39425034,3275101001034,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 035,39425035,3275101001035,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 036,39425036,3275101001036,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 037,39425037,3275101001037,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 038,39425038,3275101001038,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 039,39425039,3275101001039,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 040,39425040,3275101001040,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 041,39425041,3275101001041,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 042,39425042,3275101001042,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 043,39425043,3275101001043,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
TPS 044,39425044,3275101001044,5,JAWA BARAT,32,KOTA BEKASI,3275,JATISAMPURNA,327510,JATISAMPURNA,3275101001
