nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,34442001,3202422007001,5,JAWA BARAT,32,SUKABUMI,3202,CURUGKEMBAR,320242,BOJONGTUGU,3202422007
TPS 002,34442002,3202422007002,5,JAWA BARAT,32,SUKABUMI,3202,CURUGKEMBAR,320242,BOJONGTUGU,3202422007
TPS 003,34442003,3202422007003,5,JAWA BARAT,32,SUKABUMI,3202,CURUGKEMBAR,320242,BOJONGTUGU,3202422007
TPS 004,34442004,3202422007004,5,JAWA BARAT,32,SUKABUMI,3202,CURUGKEMBAR,320242,BOJONGTUGU,3202422007
TPS 005,34442005,3202422007005,5,JAWA BARAT,32,SUKABUMI,3202,CURUGKEMBAR,320242,BOJONGTUGU,3202422007
TPS 006,34442006,3202422007006,5,JAWA BARAT,32,SUKABUMI,3202,CURUGKEMBAR,320242,BOJONGTUGU,3202422007
TPS 007,34442007,3202422007007,5,JAWA BARAT,32,SUKABUMI,3202,CURUGKEMBAR,320242,BOJONGTUGU,3202422007
TPS 008,34442008,3202422007008,5,JAWA BARAT,32,SUKABUMI,3202,CURUGKEMBAR,320242,BOJONGTUGU,3202422007
TPS 009,34442009,3202422007009,5,JAWA BARAT,32,SUKABUMI,3202,CURUGKEMBAR,320242,BOJONGTUGU,3202422007
TPS 010,34442010,3202422007010,5,JAWA BARAT,32,SUKABUMI,3202,CURUGKEMBAR,320242,BOJONGTUGU,3202422007
TPS 011,34442011,3202422007011,5,JAWA BARAT,32,SUKABUMI,3202,CURUGKEMBAR,320242,BOJONGTUGU,3202422007
