nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,33965001,3201272006001,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 002,33965002,3201272006002,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 003,33965003,3201272006003,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 004,33965004,3201272006004,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 005,33965005,3201272006005,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 006,33965006,3201272006006,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 007,33965007,3201272006007,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 008,33965008,3201272006008,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 009,33965009,3201272006009,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 010,33965010,3201272006010,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 011,33965011,3201272006011,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 012,33965012,3201272006012,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 013,33965013,3201272006013,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 014,33965014,3201272006014,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 015,33965015,3201272006015,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 016,33965016,3201272006016,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 017,33965017,3201272006017,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 018,33965018,3201272006018,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 019,33965019,3201272006019,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 020,33965020,3201272006020,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 021,33965021,3201272006021,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 022,33965022,3201272006022,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 023,33965023,3201272006023,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 024,33965024,3201272006024,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 025,33965025,3201272006025,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 026,33965026,3201272006026,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 027,33965027,3201272006027,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 028,33965028,3201272006028,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 029,33965029,3201272006029,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
TPS 030,33965030,3201272006030,5,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127,CINAGARA,3201272006
