nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,38511001,3215162004001,5,JAWA BARAT,32,KARAWANG,3215,TIRTAMULYA,321516,PARAKAN,3215162004
TPS 002,38511002,3215162004002,5,JAWA BARAT,32,KARAWANG,3215,TIRTAMULYA,321516,PARAKAN,3215162004
TPS 003,38511003,3215162004003,5,JAWA BARAT,32,KARAWANG,3215,TIRTAMULYA,321516,PARAKAN,3215162004
TPS 004,38511004,3215162004004,5,JAWA BARAT,32,KARAWANG,3215,TIRTAMULYA,321516,PARAKAN,3215162004
TPS 005,38511005,3215162004005,5,JAWA BARAT,32,KARAWANG,3215,TIRTAMULYA,321516,PARAKAN,3215162004
TPS 006,38511006,3215162004006,5,JAWA BARAT,32,KARAWANG,3215,TIRTAMULYA,321516,PARAKAN,3215162004
TPS 007,38511007,3215162004007,5,JAWA BARAT,32,KARAWANG,3215,TIRTAMULYA,321516,PARAKAN,3215162004
TPS 008,38511008,3215162004008,5,JAWA BARAT,32,KARAWANG,3215,TIRTAMULYA,321516,PARAKAN,3215162004
TPS 009,38511009,3215162004009,5,JAWA BARAT,32,KARAWANG,3215,TIRTAMULYA,321516,PARAKAN,3215162004
TPS 010,38511010,3215162004010,5,JAWA BARAT,32,KARAWANG,3215,TIRTAMULYA,321516,PARAKAN,3215162004
TPS 011,38511011,3215162004011,5,JAWA BARAT,32,KARAWANG,3215,TIRTAMULYA,321516,PARAKAN,3215162004
TPS 012,38511012,3215162004012,5,JAWA BARAT,32,KARAWANG,3215,TIRTAMULYA,321516,PARAKAN,3215162004
TPS 013,38511013,3215162004013,5,JAWA BARAT,32,KARAWANG,3215,TIRTAMULYA,321516,PARAKAN,3215162004
TPS 014,38511014,3215162004014,5,JAWA BARAT,32,KARAWANG,3215,TIRTAMULYA,321516,PARAKAN,3215162004
TPS 015,38511015,3215162004015,5,JAWA BARAT,32,KARAWANG,3215,TIRTAMULYA,321516,PARAKAN,3215162004
TPS 016,38511016,3215162004016,5,JAWA BARAT,32,KARAWANG,3215,TIRTAMULYA,321516,PARAKAN,3215162004
