nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,38475001,3215132004001,5,JAWA BARAT,32,KARAWANG,3215,CIKAMPEK,321513,DAWUAN TENGAH,3215132004
TPS 002,38475002,3215132004002,5,JAWA BARAT,32,KARAWANG,3215,CIKAMPEK,321513,DAWUAN TENGAH,3215132004
TPS 003,38475003,3215132004003,5,JAWA BARAT,32,KARAWANG,3215,CIKAMPEK,321513,DAWUAN TENGAH,3215132004
TPS 004,38475004,3215132004004,5,JAWA BARAT,32,KARAWANG,3215,CIKAMPEK,321513,DAWUAN TENGAH,3215132004
TPS 005,38475005,3215132004005,5,JAWA BARAT,32,KARAWANG,3215,CIKAMPEK,321513,DAWUAN TENGAH,3215132004
TPS 006,38475006,3215132004006,5,JAWA BARAT,32,KARAWANG,3215,CIKAMPEK,321513,DAWUAN TENGAH,3215132004
TPS 007,38475007,3215132004007,5,JAWA BARAT,32,KARAWANG,3215,CIKAMPEK,321513,DAWUAN TENGAH,3215132004
TPS 008,38475008,3215132004008,5,JAWA BARAT,32,KARAWANG,3215,CIKAMPEK,321513,DAWUAN TENGAH,3215132004
TPS 009,38475009,3215132004009,5,JAWA BARAT,32,KARAWANG,3215,CIKAMPEK,321513,DAWUAN TENGAH,3215132004
TPS 010,38475010,3215132004010,5,JAWA BARAT,32,KARAWANG,3215,CIKAMPEK,321513,DAWUAN TENGAH,3215132004
TPS 011,38475011,3215132004011,5,JAWA BARAT,32,KARAWANG,3215,CIKAMPEK,321513,DAWUAN TENGAH,3215132004
TPS 012,38475012,3215132004012,5,JAWA BARAT,32,KARAWANG,3215,CIKAMPEK,321513,DAWUAN TENGAH,3215132004
TPS 013,38475013,3215132004013,5,JAWA BARAT,32,KARAWANG,3215,CIKAMPEK,321513,DAWUAN TENGAH,3215132004
