nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,36822001,3209252004001,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 002,36822002,3209252004002,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 003,36822003,3209252004003,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 004,36822004,3209252004004,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 005,36822005,3209252004005,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 006,36822006,3209252004006,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 007,36822007,3209252004007,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 008,36822008,3209252004008,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 009,36822009,3209252004009,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 010,36822010,3209252004010,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 011,36822011,3209252004011,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 012,36822012,3209252004012,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 013,36822013,3209252004013,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 014,36822014,3209252004014,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 015,36822015,3209252004015,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 016,36822016,3209252004016,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 017,36822017,3209252004017,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
TPS 018,36822018,3209252004018,5,JAWA BARAT,32,CIREBON,3209,PANGURAGAN,320925,PANGURANGAN LOR,3209252004
