nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,35026001,3204332005001,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 002,35026002,3204332005002,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 003,35026003,3204332005003,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 004,35026004,3204332005004,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 005,35026005,3204332005005,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 006,35026006,3204332005006,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 007,35026007,3204332005007,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 008,35026008,3204332005008,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 009,35026009,3204332005009,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 010,35026010,3204332005010,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 011,35026011,3204332005011,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 012,35026012,3204332005012,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 013,35026013,3204332005013,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 014,35026014,3204332005014,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 015,35026015,3204332005015,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 016,35026016,3204332005016,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 017,35026017,3204332005017,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 018,35026018,3204332005018,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 019,35026019,3204332005019,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 020,35026020,3204332005020,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 021,35026021,3204332005021,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 022,35026022,3204332005022,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 023,35026023,3204332005023,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 024,35026024,3204332005024,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 025,35026025,3204332005025,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 026,35026026,3204332005026,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 027,35026027,3204332005027,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 028,35026028,3204332005028,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 029,35026029,3204332005029,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 030,35026030,3204332005030,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 031,35026031,3204332005031,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 032,35026032,3204332005032,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 033,35026033,3204332005033,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 034,35026034,3204332005034,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 035,35026035,3204332005035,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 036,35026036,3204332005036,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
TPS 037,35026037,3204332005037,5,JAWA BARAT,32,BANDUNG,3204,MAJALAYA,320433,BOJONG,3204332005
