nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,34074001,3201392002001,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 002,34074002,3201392002002,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 003,34074003,3201392002003,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 004,34074004,3201392002004,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 005,34074005,3201392002005,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 006,34074006,3201392002006,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 007,34074007,3201392002007,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 008,34074008,3201392002008,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 009,34074009,3201392002009,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 010,34074010,3201392002010,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 011,34074011,3201392002011,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 012,34074012,3201392002012,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 013,34074013,3201392002013,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 014,34074014,3201392002014,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 015,34074015,3201392002015,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 016,34074016,3201392002016,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 017,34074017,3201392002017,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 018,34074018,3201392002018,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 019,34074019,3201392002019,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 020,34074020,3201392002020,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 021,34074021,3201392002021,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 022,34074022,3201392002022,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 023,34074023,3201392002023,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 024,34074024,3201392002024,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 025,34074025,3201392002025,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 026,34074026,3201392002026,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
TPS 027,34074027,3201392002027,5,JAWA BARAT,32,BOGOR,3201,LEUWISADENG,320139,BABAKAN SADENG,3201392002
