nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,35124001,3205011011001,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 002,35124002,3205011011002,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 003,35124003,3205011011003,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 004,35124004,3205011011004,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 005,35124005,3205011011005,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 006,35124006,3205011011006,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 007,35124007,3205011011007,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 008,35124008,3205011011008,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 009,35124009,3205011011009,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 010,35124010,3205011011010,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 011,35124011,3205011011011,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 012,35124012,3205011011012,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 013,35124013,3205011011013,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 014,35124014,3205011011014,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 015,35124015,3205011011015,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 016,35124016,3205011011016,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 017,35124017,3205011011017,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 018,35124018,3205011011018,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 019,35124019,3205011011019,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 020,35124020,3205011011020,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 021,35124021,3205011011021,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 022,35124022,3205011011022,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 023,35124023,3205011011023,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 024,35124024,3205011011024,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 025,35124025,3205011011025,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 026,35124026,3205011011026,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 027,35124027,3205011011027,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 028,35124028,3205011011028,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 029,35124029,3205011011029,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 030,35124030,3205011011030,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 031,35124031,3205011011031,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 032,35124032,3205011011032,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
TPS 033,35124033,3205011011033,5,JAWA BARAT,32,GARUT,3205,GARUT KOTA,320501,CIMUNCANG,3205011011
