nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,37911001,3213012005001,5,JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301,SAGALAHERANG KIDUL,3213012005
TPS 002,37911002,3213012005002,5,JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301,SAGALAHERANG KIDUL,3213012005
TPS 003,37911003,3213012005003,5,JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301,SAGALAHERANG KIDUL,3213012005
TPS 004,37911004,3213012005004,5,JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301,SAGALAHERANG KIDUL,3213012005
TPS 005,37911005,3213012005005,5,JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301,SAGALAHERANG KIDUL,3213012005
TPS 006,37911006,3213012005006,5,JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301,SAGALAHERANG KIDUL,3213012005
TPS 007,37911007,3213012005007,5,JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301,SAGALAHERANG KIDUL,3213012005
TPS 008,37911008,3213012005008,5,JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301,SAGALAHERANG KIDUL,3213012005
TPS 009,37911009,3213012005009,5,JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301,SAGALAHERANG KIDUL,3213012005
TPS 010,37911010,3213012005010,5,JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301,SAGALAHERANG KIDUL,3213012005
TPS 011,37911011,3213012005011,5,JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301,SAGALAHERANG KIDUL,3213012005
TPS 012,37911012,3213012005012,5,JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301,SAGALAHERANG KIDUL,3213012005
TPS 013,37911013,3213012005013,5,JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301,SAGALAHERANG KIDUL,3213012005
TPS 014,37911014,3213012005014,5,JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301,SAGALAHERANG KIDUL,3213012005
TPS 015,37911015,3213012005015,5,JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301,SAGALAHERANG KIDUL,3213012005
TPS 016,37911016,3213012005016,5,JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301,SAGALAHERANG KIDUL,3213012005
