nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,38760001,3216122004001,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 002,38760002,3216122004002,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 003,38760003,3216122004003,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 004,38760004,3216122004004,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 005,38760005,3216122004005,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 006,38760006,3216122004006,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 007,38760007,3216122004007,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 008,38760008,3216122004008,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 009,38760009,3216122004009,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 010,38760010,3216122004010,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 011,38760011,3216122004011,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 012,38760012,3216122004012,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 013,38760013,3216122004013,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 014,38760014,3216122004014,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 015,38760015,3216122004015,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 016,38760016,3216122004016,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 017,38760017,3216122004017,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 018,38760018,3216122004018,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 019,38760019,3216122004019,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 020,38760020,3216122004020,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 021,38760021,3216122004021,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
TPS 022,38760022,3216122004022,5,JAWA BARAT,32,BEKASI,3216,KEDUNG WARINGIN,321612,MEKARJAYA,3216122004
