nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,37790001,3212192001001,5,JAWA BARAT,32,INDRAMAYU,3212,ARAHAN,321219,ARAHAN KIDUL,3212192001
TPS 002,37790002,3212192001002,5,JAWA BARAT,32,INDRAMAYU,3212,ARAHAN,321219,ARAHAN KIDUL,3212192001
TPS 003,37790003,3212192001003,5,JAWA BARAT,32,INDRAMAYU,3212,ARAHAN,321219,ARAHAN KIDUL,3212192001
TPS 004,37790004,3212192001004,5,JAWA BARAT,32,INDRAMAYU,3212,ARAHAN,321219,ARAHAN KIDUL,3212192001
TPS 005,37790005,3212192001005,5,JAWA BARAT,32,INDRAMAYU,3212,ARAHAN,321219,ARAHAN KIDUL,3212192001
TPS 006,37790006,3212192001006,5,JAWA BARAT,32,INDRAMAYU,3212,ARAHAN,321219,ARAHAN KIDUL,3212192001
TPS 007,37790007,3212192001007,5,JAWA BARAT,32,INDRAMAYU,3212,ARAHAN,321219,ARAHAN KIDUL,3212192001
TPS 008,37790008,3212192001008,5,JAWA BARAT,32,INDRAMAYU,3212,ARAHAN,321219,ARAHAN KIDUL,3212192001
TPS 009,37790009,3212192001009,5,JAWA BARAT,32,INDRAMAYU,3212,ARAHAN,321219,ARAHAN KIDUL,3212192001
TPS 010,37790010,3212192001010,5,JAWA BARAT,32,INDRAMAYU,3212,ARAHAN,321219,ARAHAN KIDUL,3212192001
TPS 011,37790011,3212192001011,5,JAWA BARAT,32,INDRAMAYU,3212,ARAHAN,321219,ARAHAN KIDUL,3212192001
TPS 012,37790012,3212192001012,5,JAWA BARAT,32,INDRAMAYU,3212,ARAHAN,321219,ARAHAN KIDUL,3212192001
TPS 013,37790013,3212192001013,5,JAWA BARAT,32,INDRAMAYU,3212,ARAHAN,321219,ARAHAN KIDUL,3212192001
TPS 014,37790014,3212192001014,5,JAWA BARAT,32,INDRAMAYU,3212,ARAHAN,321219,ARAHAN KIDUL,3212192001
TPS 015,37790015,3212192001015,5,JAWA BARAT,32,INDRAMAYU,3212,ARAHAN,321219,ARAHAN KIDUL,3212192001
TPS 016,37790016,3212192001016,5,JAWA BARAT,32,INDRAMAYU,3212,ARAHAN,321219,ARAHAN KIDUL,3212192001
